Año,Enfermedad,Casos,Delegacion
2002,Tuberculosis,33457,Distrito Federal
2002,Tuberculosis,9641,Durango
2002,Tuberculosis,12874,Guanajuato
2002,Tuberculosis,9710,Guerrero
2002,Tuberculosis,7697,Hidalgo
2002,Tuberculosis,26199,Jalisco
2002,Tuberculosis,25537,México
2002,Tuberculosis,9015,Michoacán
2002,Tuberculosis,7357,Morelos
2002,Tuberculosis,3643,Nayarit
2002,Tuberculosis,26265,Nuevo León
2002,Tuberculosis,7693,Oaxaca
2002,Tuberculosis,9153,Puebla
2002,Tuberculosis,5666,Querétaro
2002,Tuberculosis,3776,Quintana Roo
2002,Tuberculosis,9173,San Luis Potosí
2002,Tuberculosis,12861,Sinaloa
2002,Tuberculosis,8271,Sonora
2002,Tuberculosis,5103,Tabasco
2002,Tuberculosis,19636,Tamaulipas
2002,Tuberculosis,3302,Tlaxcala
2002,Tuberculosis,31811,Veracruz
2002,Tuberculosis,2858,Yucatán
2002,Tuberculosis,4341,Zacatecas
2003,Tuberculosis,5262,Aguascalientes
2003,Tuberculosis,7872,Baja California
2003,Tuberculosis,2501,Baja California Sur
2003,Tuberculosis,2930,Campeche
2003,Tuberculosis,15694,Coahuila
2003,Tuberculosis,3325,Colima
2003,Tuberculosis,6085,Chiapas
2003,Tuberculosis,18634,Chihuahua
2003,Tuberculosis,28383,Distrito Federal
2003,Tuberculosis,9118,Durango
2003,Tuberculosis,13282,Guanajuato
2003,Tuberculosis,7773,Guerrero
2003,Tuberculosis,6317,Hidalgo
2003,Tuberculosis,24278,Jalisco
2003,Tuberculosis,31751,México
2003,Tuberculosis,7419,Michoacán
2003,Tuberculosis,4945,Morelos
2003,Tuberculosis,2497,Nayarit
2003,Tuberculosis,27700,Nuevo León
2003,Tuberculosis,3733,Oaxaca
2003,Tuberculosis,8034,Puebla
2003,Tuberculosis,6418,Querétaro
2003,Tuberculosis,3705,Quintana Roo
2003,Tuberculosis,2603,San Luis Potosí
2003,Tuberculosis,12162,Sinaloa
2003,Tuberculosis,10102,Sonora
2003,Tuberculosis,3449,Tabasco
2003,Tuberculosis,16074,Tamaulipas
2003,Tuberculosis,2271,Tlaxcala
2003,Tuberculosis,31587,Veracruz
2003,Tuberculosis,3715,Yucatán
2003,Tuberculosis,3147,Zacatecas
2004,Tuberculosis,15794,Aguascalientes
2004,Tuberculosis,4199,Baja California
2004,Tuberculosis,2665,Baja California Sur
2004,Tuberculosis,1743,Campeche
2004,Tuberculosis,5522,Coahuila
2004,Tuberculosis,4283,Colima
2004,Tuberculosis,1817,Chiapas
2004,Tuberculosis,3168,Chihuahua
2004,Tuberculosis,13688,Distrito Federal
2004,Tuberculosis,4142,Durango
2004,Tuberculosis,5917,Guanajuato
2004,Tuberculosis,4323,Guerrero
2004,Tuberculosis,895,Hidalgo
2004,Tuberculosis,14903,Jalisco
2004,Tuberculosis,17370,México
2004,Tuberculosis,2558,Michoacán
2004,Tuberculosis,1798,Morelos
2004,Tuberculosis,750,Nayarit
2004,Tuberculosis,12254,Nuevo León
2004,Tuberculosis,2110,Oaxaca
2004,Tuberculosis,17595,Puebla
2004,Tuberculosis,6454,Querétaro
2004,Tuberculosis,2311,Quintana Roo
2004,Tuberculosis,2172,San Luis Potosí
2004,Tuberculosis,6047,Sinaloa
2004,Tuberculosis,5333,Sonora
2004,Tuberculosis,1107,Tabasco
2004,Tuberculosis,7528,Tamaulipas
2004,Tuberculosis,333,Tlaxcala
2004,Tuberculosis,16898,Veracruz
2004,Tuberculosis,1864,Yucatán
2004,Tuberculosis,829,Zacatecas
2005,Tuberculosis,9258,Aguascalientes
2005,Tuberculosis,3320,Baja California
2005,Tuberculosis,1840,Baja California Sur
2005,Tuberculosis,3062,Campeche
2005,Tuberculosis,20138,Coahuila
2005,Tuberculosis,1412,Colima
2005,Tuberculosis,1332,Chiapas
2005,Tuberculosis,7386,Chihuahua
2005,Tuberculosis,41542,Distrito Federal
2005,Tuberculosis,5728,Durango
2005,Tuberculosis,21476,Guanajuato
2005,Tuberculosis,9896,Guerrero
2005,Tuberculosis,614,Hidalgo
2005,Tuberculosis,15855,Jalisco
2005,Tuberculosis,24617,México
2005,Tuberculosis,4648,Michoacán
2005,Tuberculosis,2132,Morelos
2005,Tuberculosis,1078,Nayarit
2005,Tuberculosis,24626,Nuevo León
2005,Tuberculosis,732,Oaxaca
2005,Tuberculosis,18974,Puebla
2005,Tuberculosis,4214,Querétaro
2005,Tuberculosis,3651,Quintana Roo
2005,Tuberculosis,10174,San Luis Potosí
2005,Tuberculosis,19289,Sinaloa
2005,Tuberculosis,3972,Sonora
2005,Tuberculosis,5385,Tabasco
2005,Tuberculosis,12469,Tamaulipas
2005,Tuberculosis,263,Tlaxcala
2005,Tuberculosis,20342,Veracruz
2005,Tuberculosis,2070,Yucatán
2005,Tuberculosis,469,Zacatecas
2006,Tuberculosis,27562,Aguascalientes
2006,Tuberculosis,30539,Baja California
2006,Tuberculosis,10945,Baja California Sur
2006,Tuberculosis,10546,Campeche
2006,Tuberculosis,118913,Coahuila
2006,Tuberculosis,7003,Colima
2006,Tuberculosis,41780,Chiapas
2006,Tuberculosis,66324,Chihuahua
2006,Tuberculosis,179073,Distrito Federal
2006,Tuberculosis,52377,Durango
2006,Tuberculosis,87520,Guanajuato
2006,Tuberculosis,14844,Guerrero
2006,Tuberculosis,34917,Hidalgo
2006,Tuberculosis,104611,Jalisco
2006,Tuberculosis,155950,México
2006,Tuberculosis,21799,Michoacán
2006,Tuberculosis,20100,Morelos
2006,Tuberculosis,12283,Nayarit
2006,Tuberculosis,82543,Nuevo León
2006,Tuberculosis,2048,Oaxaca
2006,Tuberculosis,30416,Puebla
2006,Tuberculosis,32416,Querétaro
2006,Tuberculosis,13184,Quintana Roo
2006,Tuberculosis,42062,San Luis Potosí
2006,Tuberculosis,24492,Sinaloa
2006,Tuberculosis,27540,Sonora
2006,Tuberculosis,11007,Tabasco
2006,Tuberculosis,18835,Tamaulipas
2006,Tuberculosis,5422,Tlaxcala
2006,Tuberculosis,158146,Veracruz
2006,Tuberculosis,10974,Yucatán
2006,Tuberculosis,2903,Zacatecas
2007,Tuberculosis,5831,Aguascalientes
2007,Tuberculosis,68848,Baja California
2007,Tuberculosis,14031,Baja California Sur
2007,Tuberculosis,3814,Campeche
2007,Tuberculosis,51025,Coahuila
2007,Tuberculosis,3375,Colima
2007,Tuberculosis,19330,Chiapas
2007,Tuberculosis,76575,Chihuahua
2007,Tuberculosis,177044,Distrito Federal
2007,Tuberculosis,99583,Durango
2007,Tuberculosis,101122,Guanajuato
2007,Tuberculosis,6137,Guerrero
2007,Tuberculosis,21121,Hidalgo
2007,Tuberculosis,115167,Jalisco
2007,Tuberculosis,186979,México
2007,Tuberculosis,12240,Michoacán
2007,Tuberculosis,20527,Morelos
2007,Tuberculosis,14856,Nayarit
2007,Tuberculosis,48348,Nuevo León
2007,Tuberculosis,1924,Oaxaca
2007,Tuberculosis,16331,Puebla
2007,Tuberculosis,9382,Querétaro
2007,Tuberculosis,5110,Quintana Roo
2007,Tuberculosis,40966,San Luis Potosí
2007,Tuberculosis,18837,Sinaloa
2007,Tuberculosis,22104,Sonora
2007,Tuberculosis,18626,Tabasco
2007,Tuberculosis,15135,Tamaulipas
2007,Tuberculosis,3192,Tlaxcala
2007,Tuberculosis,325088,Veracruz
2007,Tuberculosis,3879,Yucatán
2007,Tuberculosis,2103,Zacatecas
2008,Tuberculosis,29612,Aguascalientes
2008,Tuberculosis,51793,Baja California
2008,Tuberculosis,11888,Baja California Sur
2008,Tuberculosis,1441,Campeche
2008,Tuberculosis,112979,Coahuila
2008,Tuberculosis,8019,Colima
2008,Tuberculosis,9318,Chiapas
2008,Tuberculosis,58107,Chihuahua
2008,Tuberculosis,199485,Distrito Federal
2008,Tuberculosis,113279,Durango
2008,Tuberculosis,42678,Guanajuato
2008,Tuberculosis,8434,Guerrero
2008,Tuberculosis,17463,Hidalgo
2008,Tuberculosis,180844,Jalisco
2008,Tuberculosis,122588,México
2008,Tuberculosis,25947,Michoacán
2008,Tuberculosis,7236,Morelos
2008,Tuberculosis,6813,Nayarit
2008,Tuberculosis,88458,Nuevo León
2008,Tuberculosis,5100,Oaxaca
2008,Tuberculosis,34156,Puebla
2008,Tuberculosis,11039,Querétaro
2008,Tuberculosis,7208,Quintana Roo
2008,Tuberculosis,52779,San Luis Potosí
2008,Tuberculosis,22243,Sinaloa
2008,Tuberculosis,38364,Sonora
2008,Tuberculosis,11271,Tabasco
2008,Tuberculosis,15478,Tamaulipas
2008,Tuberculosis,874,Tlaxcala
2008,Tuberculosis,326807,Veracruz
2008,Tuberculosis,6233,Yucatán
2008,Tuberculosis,2999,Zacatecas
2009,Tuberculosis,50467,Aguascalientes
2009,Tuberculosis,24841,Baja California
2009,Tuberculosis,9773,Baja California Sur
2009,Tuberculosis,1574,Campeche
2009,Tuberculosis,44718,Coahuila
2009,Tuberculosis,11016,Colima
2009,Tuberculosis,5945,Chiapas
2009,Tuberculosis,49006,Chihuahua
2009,Tuberculosis,417953,Distrito Federal
2009,Tuberculosis,32655,Durango
2009,Tuberculosis,42660,Guanajuato
2009,Tuberculosis,6514,Guerrero
2009,Tuberculosis,13651,Hidalgo
2009,Tuberculosis,217409,Jalisco
2009,Tuberculosis,49251,México
2009,Tuberculosis,20856,Michoacán
2009,Tuberculosis,19077,Morelos
2009,Tuberculosis,2691,Nayarit
2009,Tuberculosis,87622,Nuevo León
2009,Tuberculosis,6247,Oaxaca
2009,Tuberculosis,21642,Puebla
2009,Tuberculosis,17709,Querétaro
2009,Tuberculosis,10401,Quintana Roo
2009,Tuberculosis,34010,San Luis Potosí
2009,Tuberculosis,35270,Sinaloa
2009,Tuberculosis,37776,Sonora
2009,Tuberculosis,13283,Tabasco
2009,Tuberculosis,19427,Tamaulipas
2009,Tuberculosis,932,Tlaxcala
2009,Tuberculosis,150710,Veracruz
2009,Tuberculosis,7026,Yucatán
2009,Tuberculosis,3020,Zacatecas
2010,Tuberculosis,45837,Aguascalientes
2010,Tuberculosis,26513,Baja California
2010,Tuberculosis,4449,Baja California Sur
2010,Tuberculosis,3283,Campeche
2010,Tuberculosis,40249,Coahuila
2010,Tuberculosis,17278,Colima
2010,Tuberculosis,2149,Chiapas
2010,Tuberculosis,40562,Chihuahua
2010,Tuberculosis,344832,Distrito Federal
2010,Tuberculosis,20632,Durango
2010,Tuberculosis,117930,Guanajuato
2010,Tuberculosis,8706,Guerrero
2010,Tuberculosis,13647,Hidalgo
2010,Tuberculosis,189142,Jalisco
2010,Tuberculosis,45009,México
2010,Tuberculosis,16184,Michoacán
2010,Tuberculosis,23940,Morelos
2010,Tuberculosis,11556,Nayarit
2010,Tuberculosis,70051,Nuevo León
2010,Tuberculosis,4846,Oaxaca
2010,Tuberculosis,25270,Puebla
2010,Tuberculosis,35221,Querétaro
2010,Tuberculosis,10088,Quintana Roo
2010,Tuberculosis,18778,San Luis Potosí
2010,Tuberculosis,52027,Sinaloa
2010,Tuberculosis,28356,Sonora
2010,Tuberculosis,8375,Tabasco
2010,Tuberculosis,20723,Tamaulipas
2010,Tuberculosis,3226,Tlaxcala
2010,Tuberculosis,169007,Veracruz
2010,Tuberculosis,12156,Yucatán
2010,Tuberculosis,3472,Zacatecas
2011,Tuberculosis,35206,Aguascalientes
2011,Tuberculosis,33866,Baja California
2011,Tuberculosis,3652,Baja California Sur
2011,Tuberculosis,1502,Campeche
2011,Tuberculosis,26786,Coahuila
2011,Tuberculosis,10062,Colima
2011,Tuberculosis,1381,Chiapas
2011,Tuberculosis,56452,Chihuahua
2011,Tuberculosis,102061,Distrito Federal
2011,Tuberculosis,30508,Durango
2011,Tuberculosis,44253,Guanajuato
2011,Tuberculosis,9285,Guerrero
2011,Tuberculosis,4189,Hidalgo
2011,Tuberculosis,177457,Jalisco
2011,Tuberculosis,45039,México
2011,Tuberculosis,22481,Michoacán
2011,Tuberculosis,19181,Morelos
2011,Tuberculosis,20964,Nayarit
2011,Tuberculosis,68060,Nuevo León
2011,Tuberculosis,4564,Oaxaca
2011,Tuberculosis,13338,Puebla
2011,Tuberculosis,39070,Querétaro
2011,Tuberculosis,6829,Quintana Roo
2011,Tuberculosis,13692,San Luis Potosí
2011,Tuberculosis,68091,Sinaloa
2011,Tuberculosis,23003,Sonora
2011,Tuberculosis,4538,Tabasco
2011,Tuberculosis,10536,Tamaulipas
2011,Tuberculosis,1987,Tlaxcala
2011,Tuberculosis,126365,Veracruz
2011,Tuberculosis,3714,Yucatán
2011,Tuberculosis,4022,Zacatecas
2012,Tuberculosis,6258,Aguascalientes
2012,Tuberculosis,28976,Baja California
2012,Tuberculosis,3163,Baja California Sur
2012,Tuberculosis,6329,Campeche
2012,Tuberculosis,18778,Coahuila
2012,Tuberculosis,3522,Colima
2012,Tuberculosis,5930,Chiapas
2012,Tuberculosis,52621,Chihuahua
2012,Tuberculosis,104207,Distrito Federal
2012,Tuberculosis,15112,Durango
2012,Tuberculosis,27895,Guanajuato
2012,Tuberculosis,7992,Guerrero
2012,Tuberculosis,2638,Hidalgo
2012,Tuberculosis,166430,Jalisco
2012,Tuberculosis,49989,México
2012,Tuberculosis,24107,Michoacán
2012,Tuberculosis,11314,Morelos
2012,Tuberculosis,16733,Nayarit
2012,Tuberculosis,68077,Nuevo León
2012,Tuberculosis,770,Oaxaca
2012,Tuberculosis,3916,Puebla
2012,Tuberculosis,5707,Querétaro
2012,Tuberculosis,7870,Quintana Roo
2012,Tuberculosis,7227,San Luis Potosí
2012,Tuberculosis,57474,Sinaloa
2012,Tuberculosis,5376,Sonora
2012,Tuberculosis,4037,Tabasco
2012,Tuberculosis,11034,Tamaulipas
2012,Tuberculosis,1032,Tlaxcala
2012,Tuberculosis,130049,Veracruz
2012,Tuberculosis,1868,Yucatán
2012,Tuberculosis,1217,Zacatecas
2013,Tuberculosis,1732,Aguascalientes
2013,Tuberculosis,8794,Baja California
2013,Tuberculosis,4078,Baja California Sur
2013,Tuberculosis,1789,Campeche
2013,Tuberculosis,11206,Coahuila
2013,Tuberculosis,2617,Colima
2013,Tuberculosis,3669,Chiapas
2013,Tuberculosis,43226,Chihuahua
2013,Tuberculosis,133164,Distrito Federal
2013,Tuberculosis,11915,Durango
2013,Tuberculosis,21184,Guanajuato
2013,Tuberculosis,12977,Guerrero
2013,Tuberculosis,4405,Hidalgo
2013,Tuberculosis,114511,Jalisco
2013,Tuberculosis,41529,México
2013,Tuberculosis,33180,Michoacán
2013,Tuberculosis,4684,Morelos
2013,Tuberculosis,2270,Nayarit
2013,Tuberculosis,72207,Nuevo León
2013,Tuberculosis,396,Oaxaca
2013,Tuberculosis,3885,Puebla
2013,Tuberculosis,2261,Querétaro
2013,Tuberculosis,1755,Quintana Roo
2013,Tuberculosis,11340,San Luis Potosí
2013,Tuberculosis,42496,Sinaloa
2013,Tuberculosis,4954,Sonora
2013,Tuberculosis,3587,Tabasco
2013,Tuberculosis,9266,Tamaulipas
2013,Tuberculosis,665,Tlaxcala
2013,Tuberculosis,129092,Veracruz
2013,Tuberculosis,2571,Yucatán
2013,Tuberculosis,841,Zacatecas
2014,Tuberculosis,1865,Aguascalientes
2014,Tuberculosis,6801,Baja California
2014,Tuberculosis,3588,Baja California Sur
2014,Tuberculosis,301,Campeche
2014,Tuberculosis,8535,Coahuila
2014,Tuberculosis,1366,Colima
2014,Tuberculosis,3245,Chiapas
2014,Tuberculosis,22612,Chihuahua
2014,Tuberculosis,107003,Distrito Federal
2014,Tuberculosis,5971,Durango
2014,Tuberculosis,15484,Guanajuato
2014,Tuberculosis,7418,Guerrero
2014,Tuberculosis,4687,Hidalgo
2014,Tuberculosis,95889,Jalisco
2014,Tuberculosis,26499,México
2014,Tuberculosis,38988,Michoacán
2014,Tuberculosis,4275,Morelos
2014,Tuberculosis,1663,Nayarit
2014,Tuberculosis,81424,Nuevo León
2014,Tuberculosis,195,Oaxaca
2014,Tuberculosis,3170,Puebla
2014,Tuberculosis,4699,Querétaro
2014,Tuberculosis,1070,Quintana Roo
2014,Tuberculosis,14479,San Luis Potosí
2014,Tuberculosis,26193,Sinaloa
2014,Tuberculosis,8315,Sonora
2014,Tuberculosis,2461,Tabasco
2014,Tuberculosis,8181,Tamaulipas
2014,Tuberculosis,545,Tlaxcala
2014,Tuberculosis,106678,Veracruz
2014,Tuberculosis,3227,Yucatán
2014,Tuberculosis,650,Zacatecas
2015,Tuberculosis,1676,Aguascalientes
2015,Tuberculosis,10334,Baja California
2015,Tuberculosis,2883,Baja California Sur
2015,Tuberculosis,408,Campeche
2015,Tuberculosis,13483,Coahuila
2015,Tuberculosis,2190,Colima
2015,Tuberculosis,1383,Chiapas
2015,Tuberculosis,13423,Chihuahua
2015,Tuberculosis,115210,Distrito Federal
2015,Tuberculosis,4916,Durango
2015,Tuberculosis,15628,Guanajuato
2015,Tuberculosis,5610,Guerrero
2015,Tuberculosis,8328,Hidalgo
2015,Tuberculosis,108130,Jalisco
2015,Tuberculosis,26372,México
2015,Tuberculosis,34177,Michoacán
2015,Tuberculosis,1182,Morelos
2015,Tuberculosis,1273,Nayarit
2015,Tuberculosis,63523,Nuevo León
2015,Tuberculosis,614,Oaxaca
2015,Tuberculosis,3131,Puebla
2015,Tuberculosis,7779,Querétaro
2015,Tuberculosis,512,Quintana Roo
2015,Tuberculosis,19608,San Luis Potosí
2015,Tuberculosis,13774,Sinaloa
2015,Tuberculosis,10094,Sonora
2015,Tuberculosis,2118,Tabasco
2015,Tuberculosis,8601,Tamaulipas
2015,Tuberculosis,350,Tlaxcala
2015,Tuberculosis,132073,Veracruz
2015,Tuberculosis,759,Yucatán
2015,Tuberculosis,441,Zacatecas
2016,Tuberculosis,2547,Aguascalientes
2016,Tuberculosis,10607,Baja California
2016,Tuberculosis,2249,Baja California Sur
2016,Tuberculosis,5807,Campeche
2016,Tuberculosis,15454,Coahuila
2016,Tuberculosis,2360,Colima
2016,Tuberculosis,1056,Chiapas
2016,Tuberculosis,12402,Chihuahua
2016,Tuberculosis,103204,Distrito Federal
2016,Tuberculosis,5546,Durango
2016,Tuberculosis,16356,Guanajuato
2016,Tuberculosis,6724,Guerrero
2016,Tuberculosis,8947,Hidalgo
2016,Tuberculosis,138630,Jalisco
2016,Tuberculosis,27518,México
2016,Tuberculosis,27046,Michoacán
2016,Tuberculosis,2155,Morelos
2016,Tuberculosis,1527,Nayarit
2016,Tuberculosis,60268,Nuevo León
2016,Tuberculosis,4863,Oaxaca
2016,Tuberculosis,3894,Puebla
2016,Tuberculosis,3824,Querétaro
2016,Tuberculosis,6574,Quintana Roo
2016,Tuberculosis,15279,San Luis Potosí
2016,Tuberculosis,13898,Sinaloa
2016,Tuberculosis,4041,Sonora
2016,Tuberculosis,1271,Tabasco
2016,Tuberculosis,8782,Tamaulipas
2016,Tuberculosis,530,Tlaxcala
2016,Tuberculosis,118540,Veracruz
2016,Tuberculosis,2353,Yucatán
2016,Tuberculosis,522,Zacatecas
2017,Tuberculosis,3479,Aguascalientes
2017,Tuberculosis,46316,Baja California
2017,Tuberculosis,2666,Baja California Sur
2017,Tuberculosis,3257,Campeche
2017,Tuberculosis,14654,Coahuila
2017,Tuberculosis,955,Colima
2017,Tuberculosis,2915,Chiapas
2017,Tuberculosis,50037,Chihuahua
2017,Tuberculosis,104512,Distrito Federal
2017,Tuberculosis,5462,Durango
2017,Tuberculosis,17973,Guanajuato
2017,Tuberculosis,8978,Guerrero
2017,Tuberculosis,10734,Hidalgo
2017,Tuberculosis,170588,Jalisco
2017,Tuberculosis,59134,México
2017,Tuberculosis,21352,Michoacán
2017,Tuberculosis,1509,Morelos
2017,Tuberculosis,7861,Nayarit
2017,Tuberculosis,42874,Nuevo León
2017,Tuberculosis,11044,Oaxaca
2017,Tuberculosis,46898,Puebla
2017,Tuberculosis,2740,Querétaro
2017,Tuberculosis,77979,Quintana Roo
2017,Tuberculosis,13946,San Luis Potosí
2017,Tuberculosis,17064,Sinaloa
2017,Tuberculosis,10358,Sonora
2017,Tuberculosis,1469,Tabasco
2017,Tuberculosis,21022,Tamaulipas
2017,Tuberculosis,1032,Tlaxcala
2017,Tuberculosis,91004,Veracruz
2017,Tuberculosis,2490,Yucatán
2017,Tuberculosis,601,Zacatecas
2018,Tuberculosis,1741,Aguascalientes
2018,Tuberculosis,32008,Baja California
2018,Tuberculosis,4850,Baja California Sur
2018,Tuberculosis,609,Campeche
2018,Tuberculosis,14868,Coahuila
2018,Tuberculosis,850,Colima
2018,Tuberculosis,6722,Chiapas
2018,Tuberculosis,88092,Chihuahua
2018,Tuberculosis,103470,Distrito Federal
2018,Tuberculosis,4883,Durango
2018,Tuberculosis,19837,Guanajuato
2018,Tuberculosis,6093,Guerrero
2018,Tuberculosis,9831,Hidalgo
2018,Tuberculosis,175719,Jalisco
2018,Tuberculosis,69841,México
2018,Tuberculosis,12410,Michoacán
2018,Tuberculosis,1036,Morelos
2018,Tuberculosis,6784,Nayarit
2018,Tuberculosis,85966,Nuevo León
2018,Tuberculosis,11680,Oaxaca
2018,Tuberculosis,74244,Puebla
2018,Tuberculosis,1758,Querétaro
2018,Tuberculosis,30543,Quintana Roo
2018,Tuberculosis,15913,San Luis Potosí
2018,Tuberculosis,13404,Sinaloa
2018,Tuberculosis,12631,Sonora
2018,Tuberculosis,2434,Tabasco
2018,Tuberculosis,19648,Tamaulipas
2018,Tuberculosis,623,Tlaxcala
2018,Tuberculosis,92732,Veracruz
2018,Tuberculosis,4588,Yucatán
2018,Tuberculosis,494,Zacatecas
2019,Tuberculosis,3096,Aguascalientes
2019,Tuberculosis,41998,Baja California
2019,Tuberculosis,5679,Baja California Sur
2019,Tuberculosis,575,Campeche
2019,Tuberculosis,14892,Coahuila
2019,Tuberculosis,1267,Colima
2019,Tuberculosis,11345,Chiapas
2019,Tuberculosis,88212,Chihuahua
2019,Tuberculosis,84947,Distrito Federal
2019,Tuberculosis,4254,Durango
2019,Tuberculosis,12403,Guanajuato
2019,Tuberculosis,6664,Guerrero
2019,Tuberculosis,12263,Hidalgo
2019,Tuberculosis,121710,Jalisco
2019,Tuberculosis,80267,México
2019,Tuberculosis,9159,Michoacán
2019,Tuberculosis,658,Morelos
2019,Tuberculosis,6616,Nayarit
2019,Tuberculosis,107252,Nuevo León
2019,Tuberculosis,9465,Oaxaca
2019,Tuberculosis,31803,Puebla
2019,Tuberculosis,5125,Querétaro
2019,Tuberculosis,20257,Quintana Roo
2019,Tuberculosis,22756,San Luis Potosí
2019,Tuberculosis,11893,Sinaloa
2019,Tuberculosis,5978,Sonora
2019,Tuberculosis,2476,Tabasco
2019,Tuberculosis,23205,Tamaulipas
2019,Tuberculosis,478,Tlaxcala
2019,Tuberculosis,90482,Veracruz
2019,Tuberculosis,3323,Yucatán
2019,Tuberculosis,750,Zacatecas
2020,Tuberculosis,1733,Aguascalientes
2020,Tuberculosis,17618,Baja California
2020,Tuberculosis,2485,Baja California Sur
2020,Tuberculosis,170,Campeche
2020,Tuberculosis,5366,Coahuila
2020,Tuberculosis,896,Colima
2020,Tuberculosis,6009,Chiapas
2020,Tuberculosis,38545,Chihuahua
2020,Tuberculosis,52420,Distrito Federal
2020,Tuberculosis,1954,Durango
2020,Tuberculosis,7080,Guanajuato
2020,Tuberculosis,2239,Guerrero
2020,Tuberculosis,7225,Hidalgo
2020,Tuberculosis,57183,Jalisco
2020,Tuberculosis,60539,México
2020,Tuberculosis,5539,Michoacán
2020,Tuberculosis,455,Morelos
2020,Tuberculosis,2177,Nayarit
2020,Tuberculosis,72886,Nuevo León
2020,Tuberculosis,1631,Oaxaca
2020,Tuberculosis,8124,Puebla
2020,Tuberculosis,3824,Querétaro
2020,Tuberculosis,8826,Quintana Roo
2020,Tuberculosis,11748,San Luis Potosí
2020,Tuberculosis,3470,Sinaloa
2020,Tuberculosis,3372,Sonora
2020,Tuberculosis,1134,Tabasco
2020,Tuberculosis,9043,Tamaulipas
2020,Tuberculosis,710,Tlaxcala
2020,Tuberculosis,29220,Veracruz
2020,Tuberculosis,2359,Yucatán
2020,Tuberculosis,352,Zacatecas
2021,Tuberculosis,662,Aguascalientes
2021,Tuberculosis,19279,Baja California
2021,Tuberculosis,3541,Baja California Sur
2021,Tuberculosis,542,Campeche
2021,Tuberculosis,14605,Coahuila
2021,Tuberculosis,256,Colima
2021,Tuberculosis,5303,Chiapas
2021,Tuberculosis,50160,Chihuahua
2021,Tuberculosis,73527,Distrito Federal
2021,Tuberculosis,1247,Durango
2021,Tuberculosis,11274,Guanajuato
2021,Tuberculosis,891,Guerrero
2021,Tuberculosis,13578,Hidalgo
2021,Tuberculosis,45595,Jalisco
2021,Tuberculosis,61456,México
2021,Tuberculosis,8840,Michoacán
2021,Tuberculosis,684,Morelos
2021,Tuberculosis,3362,Nayarit
2021,Tuberculosis,42544,Nuevo León
2021,Tuberculosis,1477,Oaxaca
2021,Tuberculosis,6357,Puebla
2021,Tuberculosis,844,Querétaro
2021,Tuberculosis,11186,Quintana Roo
2021,Tuberculosis,17653,San Luis Potosí
2021,Tuberculosis,1643,Sinaloa
2021,Tuberculosis,3240,Sonora
2021,Tuberculosis,704,Tabasco
2021,Tuberculosis,14213,Tamaulipas
2021,Tuberculosis,892,Tlaxcala
2021,Tuberculosis,8978,Veracruz
2021,Tuberculosis,4735,Yucatán
2021,Tuberculosis,1171,Zacatecas
2022,Tuberculosis,3018,Aguascalientes
2022,Tuberculosis,19537,Baja California
2022,Tuberculosis,3470,Baja California Sur
2022,Tuberculosis,345,Campeche
2022,Tuberculosis,13611,Coahuila
2022,Tuberculosis,869,Colima
2022,Tuberculosis,6629,Chiapas
2022,Tuberculosis,79957,Chihuahua
2022,Tuberculosis,16766,Distrito Federal
2022,Tuberculosis,1196,Durango
2022,Tuberculosis,12880,Guanajuato
2022,Tuberculosis,68003,Guerrero
2022,Tuberculosis,27829,Hidalgo
2022,Tuberculosis,3058,Jalisco
2022,Tuberculosis,16798,México
2022,Tuberculosis,8682,Michoacán
2022,Tuberculosis,48190,Morelos
2022,Tuberculosis,3630,Nayarit
2022,Tuberculosis,4704,Nuevo León
2022,Tuberculosis,1950,Oaxaca
2022,Tuberculosis,6709,Puebla
2022,Tuberculosis,41784,Querétaro
2022,Tuberculosis,2329,Quintana Roo
2022,Tuberculosis,2194,San Luis Potosí
2022,Tuberculosis,545,Sinaloa
2022,Tuberculosis,17707,Sonora
2022,Tuberculosis,298,Tabasco
2022,Tuberculosis,8767,Tamaulipas
2022,Tuberculosis,2037,Tlaxcala
2022,Tuberculosis,16568,Veracruz
2022,Tuberculosis,5209,Yucatán
2022,Tuberculosis,113943,Zacatecas
